date,phu_name,phu_num,outbreak_group,number_ongoing_outbreaks
2021-01-09,GREY BRUCE,2233,6 Other/Unknown,1
2021-01-09,GREY BRUCE,2233,1 Congregate Care,2
2021-01-09,HALDIMAND-NORFOLK,2234,3 Education,1
2021-01-09,HALDIMAND-NORFOLK,2234,4 Workplace,4
2021-01-09,HALDIMAND-NORFOLK,2234,6 Other/Unknown,2
2021-01-09,HALDIMAND-NORFOLK,2234,1 Congregate Care,7
2021-01-09,HALDIMAND-NORFOLK,2234,2 Congregate Living,4
2021-01-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,2
2021-01-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-01-09,HALTON REGION,2236,5 Recreational,4
2021-01-09,HALTON REGION,2236,1 Congregate Care,23
2021-01-09,HALTON REGION,2236,4 Workplace,7
2021-01-09,HALTON REGION,2236,2 Congregate Living,11
2021-01-09,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,2
2021-01-09,HURON PERTH,5183,4 Workplace,2
2021-01-09,HURON PERTH,5183,2 Congregate Living,1
2021-01-09,HURON PERTH,5183,1 Congregate Care,9
2021-01-09,HURON PERTH,5183,5 Recreational,1
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,2
2021-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-01-09,LAMBTON COUNTY,2242,3 Education,2
2021-01-09,LAMBTON COUNTY,2242,1 Congregate Care,11
2021-01-09,LAMBTON COUNTY,2242,4 Workplace,4
2021-01-09,LAMBTON COUNTY,2242,5 Recreational,3
2021-01-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,1
2021-01-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,3
2021-01-09,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2021-01-09,MIDDLESEX-LONDON,2244,5 Recreational,6
2021-01-09,MIDDLESEX-LONDON,2244,4 Workplace,14
2021-01-09,MIDDLESEX-LONDON,2244,3 Education,4
2021-01-09,MIDDLESEX-LONDON,2244,2 Congregate Living,4
2021-01-09,MIDDLESEX-LONDON,2244,1 Congregate Care,17
2021-01-09,NIAGARA REGION,2246,5 Recreational,4
2021-01-09,NIAGARA REGION,2246,4 Workplace,10
2021-01-09,NIAGARA REGION,2246,3 Education,2
2021-01-09,NIAGARA REGION,2246,2 Congregate Living,6
2021-01-09,NIAGARA REGION,2246,1 Congregate Care,33
2021-01-09,NORTH BAY PARRY SOUND DISTRICT,2247,1 Congregate Care,1
2021-01-09,NORTHWESTERN,2249,3 Education,1
2021-01-09,NORTHWESTERN,2249,1 Congregate Care,3
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913,5 Recreational,1
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,8
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,3
2021-01-09,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,8
2021-01-09,PEEL REGION,2253,6 Other/Unknown,3
2021-01-09,PEEL REGION,2253,5 Recreational,12
2021-01-09,PEEL REGION,2253,4 Workplace,71
2021-01-09,PEEL REGION,2253,3 Education,63
2021-01-09,PEEL REGION,2253,2 Congregate Living,18
2021-01-09,PEEL REGION,2253,1 Congregate Care,40
2021-01-09,PETERBOROUGH COUNTY-CITY,2255,2 Congregate Living,2
2021-01-09,PORCUPINE,2256,1 Congregate Care,1
2021-01-09,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2021-01-09,RENFREW COUNTY AND DISTRICT,2257,2 Congregate Living,1
2021-01-09,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,3
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,3
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,6
2021-01-09,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-01-09,SUDBURY AND DISTRICT,2261,5 Recreational,1
2021-01-09,SUDBURY AND DISTRICT,2261,3 Education,1
2021-01-09,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2021-01-09,THUNDER BAY DISTRICT,2262,3 Education,1
2021-01-09,THUNDER BAY DISTRICT,2262,2 Congregate Living,3
2021-01-09,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2021-01-09,TIMISKAMING,2263,5 Recreational,1
2021-01-09,TIMISKAMING,2263,1 Congregate Care,2
2021-01-09,TORONTO,3895,6 Other/Unknown,4
2021-01-09,TORONTO,3895,5 Recreational,1
2021-01-09,TORONTO,3895,4 Workplace,10
2021-01-09,TORONTO,3895,3 Education,9
2021-01-09,TORONTO,3895,2 Congregate Living,10
2021-01-09,TORONTO,3895,1 Congregate Care,89
2021-01-09,WATERLOO REGION,2265,6 Other/Unknown,2
2021-01-09,WATERLOO REGION,2265,5 Recreational,4
2021-01-09,WATERLOO REGION,2265,4 Workplace,11
2021-01-09,WATERLOO REGION,2265,3 Education,2
2021-01-09,WATERLOO REGION,2265,2 Congregate Living,4
2021-01-09,WATERLOO REGION,2265,1 Congregate Care,18
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,8
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,2
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,3
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,15
2021-01-09,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2021-01-09,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,3
2021-01-09,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2021-01-09,WINDSOR-ESSEX COUNTY,2268,4 Workplace,11
2021-01-09,WINDSOR-ESSEX COUNTY,2268,3 Education,1
2021-01-09,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,4
2021-01-09,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,23
2021-01-09,YORK REGION,2270,6 Other/Unknown,2
2021-01-09,YORK REGION,2270,5 Recreational,9
2021-01-09,YORK REGION,2270,4 Workplace,40
2021-01-09,YORK REGION,2270,3 Education,9
2021-01-09,YORK REGION,2270,2 Congregate Living,7
2021-01-09,YORK REGION,2270,1 Congregate Care,40
2021-01-10,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-01-10,ALGOMA DISTRICT,2226,6 Other/Unknown,1
2021-01-10,ALGOMA DISTRICT,2226,5 Recreational,1
2021-01-10,BRANT COUNTY,2227,3 Education,1
2021-01-10,BRANT COUNTY,2227,1 Congregate Care,3
2021-01-10,BRANT COUNTY,2227,5 Recreational,1
2021-01-10,CHATHAM-KENT,2240,4 Workplace,7
2021-01-10,CHATHAM-KENT,2240,5 Recreational,1
2021-01-10,CHATHAM-KENT,2240,2 Congregate Living,1
2021-01-10,CHATHAM-KENT,2240,1 Congregate Care,3
2021-01-10,CITY OF HAMILTON,2237,6 Other/Unknown,1
2021-01-10,CITY OF HAMILTON,2237,1 Congregate Care,29
2021-01-10,CITY OF HAMILTON,2237,2 Congregate Living,6
2021-01-10,CITY OF HAMILTON,2237,5 Recreational,1
2021-01-10,CITY OF HAMILTON,2237,4 Workplace,3
2021-01-10,CITY OF HAMILTON,2237,3 Education,1
2021-01-10,CITY OF OTTAWA,2251,4 Workplace,3
2021-01-10,CITY OF OTTAWA,2251,3 Education,2
2021-01-10,CITY OF OTTAWA,2251,1 Congregate Care,26
2021-01-10,CITY OF OTTAWA,2251,5 Recreational,4
2021-01-10,CITY OF OTTAWA,2251,6 Other/Unknown,3
2021-01-10,CITY OF OTTAWA,2251,2 Congregate Living,4
2021-01-10,DURHAM REGION,2230,1 Congregate Care,27
2021-01-10,DURHAM REGION,2230,4 Workplace,10
2021-01-10,DURHAM REGION,2230,3 Education,6
2021-01-10,DURHAM REGION,2230,5 Recreational,1
2021-01-10,DURHAM REGION,2230,2 Congregate Living,9
2021-01-10,DURHAM REGION,2230,6 Other/Unknown,1
2021-01-10,EASTERN ONTARIO,2258,1 Congregate Care,18
2021-01-10,EASTERN ONTARIO,2258,5 Recreational,1
2021-01-10,EASTERN ONTARIO,2258,4 Workplace,2
2021-01-10,EASTERN ONTARIO,2258,3 Education,5
2021-01-10,GREY BRUCE,2233,6 Other/Unknown,1
2021-01-10,GREY BRUCE,2233,1 Congregate Care,2
2021-01-10,HALDIMAND-NORFOLK,2234,6 Other/Unknown,2
2021-01-10,HALDIMAND-NORFOLK,2234,3 Education,1
2021-01-10,HALDIMAND-NORFOLK,2234,2 Congregate Living,4
2021-01-10,HALDIMAND-NORFOLK,2234,1 Congregate Care,9
2021-01-10,HALDIMAND-NORFOLK,2234,4 Workplace,4
2021-01-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,4
2021-01-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-01-10,HALTON REGION,2236,4 Workplace,7
2021-01-10,HALTON REGION,2236,5 Recreational,4
2021-01-10,HALTON REGION,2236,1 Congregate Care,21
2021-01-10,HALTON REGION,2236,2 Congregate Living,11
2021-01-10,HASTINGS & PRINCE EDWARD COUNTIES,2238,1 Congregate Care,1
2021-01-10,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,2
2021-01-10,HURON PERTH,5183,1 Congregate Care,10
2021-01-10,HURON PERTH,5183,2 Congregate Living,1
2021-01-10,HURON PERTH,5183,4 Workplace,2
2021-01-10,HURON PERTH,5183,5 Recreational,1
2021-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2021-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,2
2021-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2021-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-01-10,LAMBTON COUNTY,2242,5 Recreational,3
2021-01-10,LAMBTON COUNTY,2242,4 Workplace,4
2021-01-10,LAMBTON COUNTY,2242,3 Education,2
2021-01-10,LAMBTON COUNTY,2242,1 Congregate Care,12
2021-01-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,3
2021-01-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,1
2021-01-10,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2021-01-10,MIDDLESEX-LONDON,2244,5 Recreational,6
2021-01-10,MIDDLESEX-LONDON,2244,4 Workplace,14
2021-01-10,MIDDLESEX-LONDON,2244,3 Education,4
2021-01-10,MIDDLESEX-LONDON,2244,2 Congregate Living,4
2021-01-10,MIDDLESEX-LONDON,2244,1 Congregate Care,20
2021-01-10,NIAGARA REGION,2246,5 Recreational,4
2021-01-10,NIAGARA REGION,2246,4 Workplace,10
2021-01-10,NIAGARA REGION,2246,3 Education,2
2021-01-10,NIAGARA REGION,2246,2 Congregate Living,6
2021-01-10,NIAGARA REGION,2246,1 Congregate Care,34
2021-01-10,NORTH BAY PARRY SOUND DISTRICT,2247,1 Congregate Care,1
2021-01-10,NORTHWESTERN,2249,3 Education,1
2021-01-10,NORTHWESTERN,2249,1 Congregate Care,3
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,8
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,5 Recreational,1
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,3
2021-01-10,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,8
2021-01-10,PEEL REGION,2253,2 Congregate Living,17
2021-01-10,PEEL REGION,2253,3 Education,62
2021-01-10,PEEL REGION,2253,5 Recreational,12
2021-01-10,PEEL REGION,2253,1 Congregate Care,41
2021-01-10,PEEL REGION,2253,6 Other/Unknown,3
2021-01-10,PEEL REGION,2253,4 Workplace,69
2021-01-10,PETERBOROUGH COUNTY-CITY,2255,2 Congregate Living,2
2021-01-10,PORCUPINE,2256,1 Congregate Care,1
2021-01-10,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2021-01-10,RENFREW COUNTY AND DISTRICT,2257,2 Congregate Living,1
2021-01-10,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,3
2021-01-10,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,4
2021-01-10,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2021-01-10,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,6
2021-01-10,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-01-10,SUDBURY AND DISTRICT,2261,5 Recreational,1
2021-01-10,SUDBURY AND DISTRICT,2261,3 Education,1
2021-01-10,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2021-01-10,THUNDER BAY DISTRICT,2262,3 Education,1
2021-01-10,THUNDER BAY DISTRICT,2262,2 Congregate Living,3
2021-01-10,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2021-01-10,TIMISKAMING,2263,5 Recreational,1
2021-01-10,TIMISKAMING,2263,1 Congregate Care,2
2021-01-10,TORONTO,3895,6 Other/Unknown,4
2021-01-10,TORONTO,3895,5 Recreational,1
2021-01-10,TORONTO,3895,4 Workplace,10
2021-01-10,TORONTO,3895,3 Education,9
2021-01-10,TORONTO,3895,2 Congregate Living,10
2021-01-10,TORONTO,3895,1 Congregate Care,90
2021-01-10,WATERLOO REGION,2265,6 Other/Unknown,3
2021-01-10,WATERLOO REGION,2265,5 Recreational,4
2021-01-10,WATERLOO REGION,2265,4 Workplace,10
2021-01-10,WATERLOO REGION,2265,3 Education,2
2021-01-10,WATERLOO REGION,2265,2 Congregate Living,4
2021-01-10,WATERLOO REGION,2265,1 Congregate Care,17
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,8
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,2
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,3
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,15
2021-01-10,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,1
2021-01-10,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,3
2021-01-10,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2021-01-10,WINDSOR-ESSEX COUNTY,2268,4 Workplace,11
2021-01-10,WINDSOR-ESSEX COUNTY,2268,3 Education,1
2021-01-10,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,4
2021-01-10,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,24
2021-01-10,YORK REGION,2270,6 Other/Unknown,3
2021-01-10,YORK REGION,2270,5 Recreational,8
2021-01-10,YORK REGION,2270,4 Workplace,40
2021-01-10,YORK REGION,2270,3 Education,11
2021-01-10,YORK REGION,2270,2 Congregate Living,7
2021-01-10,YORK REGION,2270,1 Congregate Care,42
2021-01-11,ALGOMA DISTRICT,2226,6 Other/Unknown,1
2021-01-11,ALGOMA DISTRICT,2226,5 Recreational,1
2021-01-11,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-01-11,BRANT COUNTY,2227,1 Congregate Care,3
2021-01-11,BRANT COUNTY,2227,5 Recreational,1
2021-01-11,BRANT COUNTY,2227,3 Education,1
2021-01-11,CHATHAM-KENT,2240,5 Recreational,1
2021-01-11,CHATHAM-KENT,2240,2 Congregate Living,1
2021-01-11,CHATHAM-KENT,2240,4 Workplace,8
2021-01-11,CHATHAM-KENT,2240,1 Congregate Care,3
2021-01-11,CITY OF HAMILTON,2237,3 Education,1
2021-01-11,CITY OF HAMILTON,2237,4 Workplace,3
2021-01-11,CITY OF HAMILTON,2237,1 Congregate Care,28
2021-01-11,CITY OF HAMILTON,2237,5 Recreational,1
2021-01-11,CITY OF HAMILTON,2237,6 Other/Unknown,1
2021-01-11,CITY OF HAMILTON,2237,2 Congregate Living,6
2021-01-11,CITY OF OTTAWA,2251,2 Congregate Living,4
2021-01-11,CITY OF OTTAWA,2251,1 Congregate Care,26
2021-01-11,CITY OF OTTAWA,2251,6 Other/Unknown,2
2021-01-11,CITY OF OTTAWA,2251,4 Workplace,4
2021-01-11,CITY OF OTTAWA,2251,5 Recreational,3
2021-01-11,CITY OF OTTAWA,2251,3 Education,2
2021-01-11,DURHAM REGION,2230,4 Workplace,10
2021-01-11,DURHAM REGION,2230,5 Recreational,1
2021-01-11,DURHAM REGION,2230,6 Other/Unknown,1
2021-01-11,DURHAM REGION,2230,1 Congregate Care,26
2021-01-11,DURHAM REGION,2230,2 Congregate Living,10
2021-01-11,DURHAM REGION,2230,3 Education,6
2021-01-11,EASTERN ONTARIO,2258,5 Recreational,1
2021-01-11,EASTERN ONTARIO,2258,4 Workplace,2
2021-01-11,EASTERN ONTARIO,2258,1 Congregate Care,18
2021-01-11,EASTERN ONTARIO,2258,6 Other/Unknown,1
2021-01-11,EASTERN ONTARIO,2258,3 Education,5
2021-01-11,GREY BRUCE,2233,6 Other/Unknown,1
2021-01-11,GREY BRUCE,2233,1 Congregate Care,2
2021-01-11,HALDIMAND-NORFOLK,2234,6 Other/Unknown,2
2021-01-11,HALDIMAND-NORFOLK,2234,2 Congregate Living,4
2021-01-11,HALDIMAND-NORFOLK,2234,1 Congregate Care,9
2021-01-11,HALDIMAND-NORFOLK,2234,3 Education,1
2021-01-11,HALDIMAND-NORFOLK,2234,4 Workplace,4
2021-01-11,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-01-11,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,5
2021-01-11,HALTON REGION,2236,5 Recreational,4
2021-01-11,HALTON REGION,2236,4 Workplace,7
2021-01-11,HALTON REGION,2236,2 Congregate Living,11
2021-01-11,HALTON REGION,2236,1 Congregate Care,21
2021-01-11,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,2
2021-01-11,HASTINGS & PRINCE EDWARD COUNTIES,2238,1 Congregate Care,2
2021-01-11,HURON PERTH,5183,5 Recreational,1
2021-01-11,HURON PERTH,5183,4 Workplace,2
2021-01-11,HURON PERTH,5183,2 Congregate Living,1
2021-01-11,HURON PERTH,5183,1 Congregate Care,11
2021-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2021-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,2
2021-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2021-01-11,LAMBTON COUNTY,2242,5 Recreational,3
2021-01-11,LAMBTON COUNTY,2242,4 Workplace,4
2021-01-11,LAMBTON COUNTY,2242,3 Education,2
2021-01-11,LAMBTON COUNTY,2242,1 Congregate Care,12
2021-01-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,3
2021-01-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,2
2021-01-11,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2021-01-11,MIDDLESEX-LONDON,2244,5 Recreational,6
2021-01-11,MIDDLESEX-LONDON,2244,4 Workplace,13
2021-01-11,MIDDLESEX-LONDON,2244,3 Education,4
2021-01-11,MIDDLESEX-LONDON,2244,2 Congregate Living,5
2021-01-11,MIDDLESEX-LONDON,2244,1 Congregate Care,19
2021-01-11,NIAGARA REGION,2246,5 Recreational,4
2021-01-11,NIAGARA REGION,2246,4 Workplace,11
2021-01-11,NIAGARA REGION,2246,3 Education,2
2021-01-11,NIAGARA REGION,2246,2 Congregate Living,7
2021-01-11,NIAGARA REGION,2246,1 Congregate Care,36
2021-01-11,NORTH BAY PARRY SOUND DISTRICT,2247,1 Congregate Care,1
2021-01-11,NORTHWESTERN,2249,3 Education,1
2021-01-11,NORTHWESTERN,2249,1 Congregate Care,3
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,5 Recreational,1
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,8
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,4
2021-01-11,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,9
2021-01-11,PEEL REGION,2253,6 Other/Unknown,3
2021-01-11,PEEL REGION,2253,5 Recreational,12
2021-01-11,PEEL REGION,2253,4 Workplace,69
2021-01-11,PEEL REGION,2253,3 Education,62
2021-01-11,PEEL REGION,2253,2 Congregate Living,17
2021-01-11,PEEL REGION,2253,1 Congregate Care,41
2021-01-11,PETERBOROUGH COUNTY-CITY,2255,2 Congregate Living,2
2021-01-11,PORCUPINE,2256,6 Other/Unknown,1
2021-01-11,PORCUPINE,2256,1 Congregate Care,1
2021-01-11,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2021-01-11,RENFREW COUNTY AND DISTRICT,2257,2 Congregate Living,1
2021-01-11,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,3
2021-01-11,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,4
2021-01-11,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2021-01-11,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,5
2021-01-11,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-01-11,SUDBURY AND DISTRICT,2261,5 Recreational,1
2021-01-11,SUDBURY AND DISTRICT,2261,3 Education,1
2021-01-11,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2021-01-11,THUNDER BAY DISTRICT,2262,3 Education,1
2021-01-11,THUNDER BAY DISTRICT,2262,2 Congregate Living,3
2021-01-11,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2021-01-11,TIMISKAMING,2263,5 Recreational,1
2021-01-11,TIMISKAMING,2263,1 Congregate Care,2
2021-01-11,TORONTO,3895,1 Congregate Care,93
2021-01-11,TORONTO,3895,6 Other/Unknown,3
2021-01-11,TORONTO,3895,5 Recreational,1
2021-01-11,TORONTO,3895,4 Workplace,12
2021-01-11,TORONTO,3895,3 Education,9
2021-01-11,TORONTO,3895,2 Congregate Living,10
2021-01-11,WATERLOO REGION,2265,6 Other/Unknown,3
2021-01-11,WATERLOO REGION,2265,5 Recreational,4
2021-01-11,WATERLOO REGION,2265,4 Workplace,10
2021-01-11,WATERLOO REGION,2265,3 Education,2
2021-01-11,WATERLOO REGION,2265,2 Congregate Living,4
2021-01-11,WATERLOO REGION,2265,1 Congregate Care,19
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,2
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,8
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,2
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,3
2021-01-11,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,15
2021-01-11,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,3
2021-01-11,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2021-01-11,WINDSOR-ESSEX COUNTY,2268,4 Workplace,11
2021-01-11,WINDSOR-ESSEX COUNTY,2268,3 Education,1
2021-01-11,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,4
2021-01-11,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,24
2021-01-11,YORK REGION,2270,6 Other/Unknown,3
2021-01-11,YORK REGION,2270,5 Recreational,8
2021-01-11,YORK REGION,2270,4 Workplace,40
2021-01-11,YORK REGION,2270,3 Education,12
2021-01-11,YORK REGION,2270,2 Congregate Living,8
2021-01-11,YORK REGION,2270,1 Congregate Care,43
2021-01-12,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-01-12,ALGOMA DISTRICT,2226,5 Recreational,1
2021-01-12,ALGOMA DISTRICT,2226,6 Other/Unknown,1
2021-01-12,BRANT COUNTY,2227,5 Recreational,1
2021-01-12,BRANT COUNTY,2227,1 Congregate Care,3
2021-01-12,BRANT COUNTY,2227,3 Education,2
2021-01-12,CHATHAM-KENT,2240,2 Congregate Living,2
2021-01-12,CHATHAM-KENT,2240,5 Recreational,1
2021-01-12,CHATHAM-KENT,2240,4 Workplace,8
2021-01-12,CHATHAM-KENT,2240,1 Congregate Care,4
2021-01-12,CITY OF HAMILTON,2237,2 Congregate Living,6
2021-01-12,CITY OF HAMILTON,2237,6 Other/Unknown,1
2021-01-12,CITY OF HAMILTON,2237,4 Workplace,3
2021-01-12,CITY OF HAMILTON,2237,3 Education,1
2021-01-12,CITY OF HAMILTON,2237,1 Congregate Care,29
2021-01-12,CITY OF HAMILTON,2237,5 Recreational,1
2021-01-12,CITY OF OTTAWA,2251,3 Education,2
2021-01-12,CITY OF OTTAWA,2251,4 Workplace,5
2021-01-12,CITY OF OTTAWA,2251,1 Congregate Care,25
2021-01-12,CITY OF OTTAWA,2251,5 Recreational,3
2021-01-12,CITY OF OTTAWA,2251,2 Congregate Living,3
2021-01-12,CITY OF OTTAWA,2251,6 Other/Unknown,2
2021-01-12,DURHAM REGION,2230,3 Education,6
2021-01-12,DURHAM REGION,2230,4 Workplace,11
2021-01-12,DURHAM REGION,2230,2 Congregate Living,11
2021-01-12,DURHAM REGION,2230,6 Other/Unknown,1
2021-01-12,DURHAM REGION,2230,1 Congregate Care,26
2021-01-12,DURHAM REGION,2230,5 Recreational,2
2021-01-12,EASTERN ONTARIO,2258,3 Education,5
2021-01-12,EASTERN ONTARIO,2258,6 Other/Unknown,1
2021-01-12,EASTERN ONTARIO,2258,1 Congregate Care,16
2021-01-12,EASTERN ONTARIO,2258,5 Recreational,1
2021-01-12,EASTERN ONTARIO,2258,4 Workplace,3
2021-01-12,GREY BRUCE,2233,6 Other/Unknown,1
2021-01-12,GREY BRUCE,2233,1 Congregate Care,1
2021-01-12,HALDIMAND-NORFOLK,2234,6 Other/Unknown,2
2021-01-12,HALDIMAND-NORFOLK,2234,2 Congregate Living,4
2021-01-12,HALDIMAND-NORFOLK,2234,4 Workplace,4
2021-01-12,HALDIMAND-NORFOLK,2234,3 Education,1
2021-01-12,HALDIMAND-NORFOLK,2234,1 Congregate Care,9
2021-01-12,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,5
2021-01-12,HALTON REGION,2236,5 Recreational,3
2021-01-12,HALTON REGION,2236,4 Workplace,7
2021-01-12,HALTON REGION,2236,2 Congregate Living,12
2021-01-12,HALTON REGION,2236,1 Congregate Care,22
2021-01-12,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,2
2021-01-12,HASTINGS & PRINCE EDWARD COUNTIES,2238,1 Congregate Care,1
